country_id,country_code,country_name,region_id,region_name,assistance_category_id,assistance_category_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
646,RWA,Rwanda,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,67000,129226
659,KNA,St. Kitts and Nevis,6,Western Hemisphere,2,Military,2,Obligations,1985,26000,50147
662,LCA,St. Lucia,6,Western Hemisphere,2,Military,2,Obligations,1985,48000,92579
670,VCT,St. Vincent and Grenadines,6,Western Hemisphere,2,Military,2,Obligations,1985,51000,98366
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,99000,190945
686,SEN,Senegal,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,53242000,102690342
686,SEN,Senegal,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,3536000,6820048
690,SYC,Seychelles,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,2622000,5057173
690,SYC,Seychelles,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,17000,32788
694,SLE,Sierra Leone,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,9028000,17412725
694,SLE,Sierra Leone,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,60000,115724
702,SGP,Singapore,1,East Asia and Oceania,2,Military,2,Obligations,1985,50000,96437
706,SOM,Somalia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,82633000,159378144
706,SOM,Somalia,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,34095000,65760625
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,50476000,97355428
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,191000,368390
724,ESP,Spain,2,Europe and Eurasia,1,Economic,2,Obligations,1985,12000000,23144963
724,ESP,Spain,2,Europe and Eurasia,2,Military,2,Obligations,1985,402867000,777028488
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,303571000,585511631
736,SDF,Sudan (former),5,Sub-Saharan Africa,2,Military,2,Obligations,1985,46378000,89451424
740,SUR,Suriname,6,Western Hemisphere,2,Military,2,Obligations,1985,42000,81007
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,10441000,20138046
748,SWZ,Swaziland,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,50000,96437
764,THA,Thailand,1,East Asia and Oceania,1,Economic,2,Obligations,1985,41776000,80575330
764,THA,Thailand,1,East Asia and Oceania,2,Military,2,Obligations,1985,102319000,197347456
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,8509000,16411706
768,TGO,Togo,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,37000,71363
776,TON,Tonga,1,East Asia and Oceania,2,Military,2,Obligations,1985,47000,90651
780,TTO,Trinidad and Tobago,6,Western Hemisphere,2,Military,2,Obligations,1985,39000,75221
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,2,Obligations,1985,29720000,57322357
788,TUN,Tunisia,3,Middle East and North Africa,2,Military,2,Obligations,1985,66514000,128288671
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,2,Obligations,1985,175900000,339266583
792,TUR,Turkey,2,Europe and Eurasia,2,Military,2,Obligations,1985,703297000,1356481927
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,8998000,17354863
800,UGA,Uganda,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,6000,11572
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,2,Obligations,1985,1292008000,2491956461
818,EGY,Egypt,3,Middle East and North Africa,2,Military,2,Obligations,1985,1176398000,2268974029
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,9422000,18172652
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,26743000,51580477
854,BFA,Burkina Faso,5,Sub-Saharan Africa,2,Military,2,Obligations,1985,17000,32788
858,URY,Uruguay,6,Western Hemisphere,1,Economic,2,Obligations,1985,3000,5786
858,URY,Uruguay,6,Western Hemisphere,2,Military,2,Obligations,1985,81000,156228
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,2,Obligations,1985,768000,1481277
862,VEN,Venezuela,6,Western Hemisphere,2,Military,2,Obligations,1985,94000,181302
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,2,Obligations,1985,1166000,2248918
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,2,Obligations,1985,40684000,78469139
887,YEM,Yemen,3,Middle East and North Africa,2,Military,2,Obligations,1985,6190000,11938942
890,YUF,Yugoslavia (former),2,Europe and Eurasia,2,Military,2,Obligations,1985,100000,192874
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,52370000,101008476
1002,WLD,World,7,World,1,Economic,2,Obligations,1985,3826138000,7379651911
1002,WLD,World,7,World,2,Military,2,Obligations,1985,57292000,110501768
1006,ASN,Asia Region,7,World,1,Economic,2,Obligations,1985,7493000,14452100
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,2,Obligations,1985,106608000,205619852
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,1985,51683000,99683426
1010,CRN,Caribbean Region,6,Western Hemisphere,2,Military,2,Obligations,1985,5000000,9643734
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,2,Obligations,1985,38837000,74906742
1023,MNS,Middle East and North Africa Region,3,Middle East and North Africa,1,Economic,2,Obligations,1985,25287000,48772222
1027,OCN,Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,1985,12732000,24556805
1027,OCN,Oceania Region,1,East Asia and Oceania,2,Military,2,Obligations,1985,300000,578624
1033,SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,1985,108361000,209000945
24,AGO,Angola,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,2726000,5432228
28,ATG,Antigua and Barbuda,6,Western Hemisphere,2,Military,2,Obligations,1984,30000,59782
32,ARG,Argentina,6,Western Hemisphere,1,Economic,2,Obligations,1984,127000,253078
40,AUT,Austria,2,Europe and Eurasia,2,Military,2,Obligations,1984,54000,107608
44,BHS,Bahamas,6,Western Hemisphere,1,Economic,2,Obligations,1984,24000,47825
50,BGD,Bangladesh,4,South and Central Asia,1,Economic,2,Obligations,1984,193237000,385072460
50,BGD,Bangladesh,4,South and Central Asia,2,Military,2,Obligations,1984,263000,524092
52,BRB,Barbados,6,Western Hemisphere,1,Economic,2,Obligations,1984,61000,121557
52,BRB,Barbados,6,Western Hemisphere,2,Military,2,Obligations,1984,70000,139492
64,BTN,Bhutan,4,South and Central Asia,1,Economic,2,Obligations,1984,1131000,2253796
68,BOL,Bolivia,6,Western Hemisphere,1,Economic,2,Obligations,1984,78033000,155500027
68,BOL,Bolivia,6,Western Hemisphere,2,Military,2,Obligations,1984,125000,249093
72,BWA,Botswana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,20359000,40570336
72,BWA,Botswana,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,7225000,14397597
76,BRA,Brazil,6,Western Hemisphere,1,Economic,2,Obligations,1984,30000,59781
84,BLZ,Belize,6,Western Hemisphere,1,Economic,2,Obligations,1984,5424000,10808658
84,BLZ,Belize,6,Western Hemisphere,2,Military,2,Obligations,1984,50000,99637
90,SLB,Solomon Islands,1,East Asia and Oceania,2,Military,2,Obligations,1984,26000,51811
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,Economic,2,Obligations,1984,14647000,29187766
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Military,2,Obligations,1984,116000,231158
108,BDI,Burundi,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,7655000,15254476
108,BDI,Burundi,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,136000,271013
116,KHM,Cambodia,1,East Asia and Oceania,1,Economic,2,Obligations,1984,3318000,6611934
120,CMR,Cameroon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,25243000,50302913
120,CMR,Cameroon,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,5096000,10155038
132,CPV,Cabo Verde,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,6493000,12938906
132,CPV,Cabo Verde,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,49000,97644
140,CAF,Central African Republic,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,3633000,7239649
140,CAF,Central African Republic,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,88000,175361
144,LKA,Sri Lanka,4,South and Central Asia,1,Economic,2,Obligations,1984,75587000,150625769
144,LKA,Sri Lanka,4,South and Central Asia,2,Military,2,Obligations,1984,144000,286955
148,TCD,Chad,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,15991000,31866017
148,TCD,Chad,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,355000,707425
152,CHL,Chile,6,Western Hemisphere,1,Economic,2,Obligations,1984,1686000,3359771
170,COL,Colombia,6,Western Hemisphere,1,Economic,2,Obligations,1984,8199000,16338532
170,COL,Colombia,6,Western Hemisphere,2,Military,2,Obligations,1984,25251000,50318855
174,COM,Comoros,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,1537000,3062851
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,1000000,1992747
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,2,Military,2,Obligations,1984,4000,7970
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,45944000,91554768
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,2,Military,2,Obligations,1984,695000,1384959
188,CRI,Costa Rica,6,Western Hemisphere,1,Economic,2,Obligations,1984,169835000,338438193
188,CRI,Costa Rica,6,Western Hemisphere,2,Military,2,Obligations,1984,134000,267028
196,CYP,Cyprus,2,Europe and Eurasia,1,Economic,2,Obligations,1984,15000000,29891205
204,BEN,Benin,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,3029000,6036030
212,DMA,Dominica,6,Western Hemisphere,2,Military,2,Obligations,1984,43000,85688
214,DOM,Dominican Republic,6,Western Hemisphere,1,Economic,2,Obligations,1984,98154000,195596092
214,DOM,Dominican Republic,6,Western Hemisphere,2,Military,2,Obligations,1984,3178000,6332949
218,ECU,Ecuador,6,Western Hemisphere,1,Economic,2,Obligations,1984,28813000,57417017
218,ECU,Ecuador,6,Western Hemisphere,2,Military,2,Obligations,1984,6698000,13347419
222,SLV,El Salvador,6,Western Hemisphere,1,Economic,2,Obligations,1984,215935000,430303832
222,SLV,El Salvador,6,Western Hemisphere,2,Military,2,Obligations,1984,22090000,44019781
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,1935000,3855965
226,GNQ,Equatorial Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,54000,107608
231,ETH,Ethiopia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,9761000,19451203
242,FJI,Fiji,1,East Asia and Oceania,2,Military,2,Obligations,1984,80000,159419
246,FIN,Finland,2,Europe and Eurasia,2,Military,2,Obligations,1984,36000,71738
262,DJI,Djibouti,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,4318000,8604681
262,DJI,Djibouti,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,106000,211231
266,GAB,Gabon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,1744000,3475350
266,GAB,Gabon,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,3095000,6167551
270,GMB,Gambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,7870000,15682918
288,GHA,Ghana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,20256000,40365081
288,GHA,Ghana,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,237000,472281
300,GRC,Greece,2,Europe and Eurasia,2,Military,2,Obligations,1984,501466000,999294892
308,GRD,Grenada,6,Western Hemisphere,1,Economic,2,Obligations,1984,48375000,96399138
308,GRD,Grenada,6,Western Hemisphere,2,Military,2,Obligations,1984,60000,119564
320,GTM,Guatemala,6,Western Hemisphere,1,Economic,2,Obligations,1984,20226000,40305300
324,GIN,Guinea,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,6598000,13148143
324,GIN,Guinea,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,90000,179347
328,GUY,Guyana,6,Western Hemisphere,1,Economic,2,Obligations,1984,15000,29891
332,HTI,Haiti,6,Western Hemisphere,1,Economic,2,Obligations,1984,46556000,92774328
332,HTI,Haiti,6,Western Hemisphere,2,Military,2,Obligations,1984,699000,1392930
340,HND,Honduras,6,Western Hemisphere,1,Economic,2,Obligations,1984,95026000,189362777
340,HND,Honduras,6,Western Hemisphere,2,Military,2,Obligations,1984,910000,1813399
352,ISL,Iceland,2,Europe and Eurasia,2,Military,2,Obligations,1984,22000,43840
356,IND,India,4,South and Central Asia,1,Economic,2,Obligations,1984,213324000,425100770
356,IND,India,4,South and Central Asia,2,Military,2,Obligations,1984,129000,257064
360,IDN,Indonesia,1,East Asia and Oceania,1,Economic,2,Obligations,1984,116151000,231459560
360,IDN,Indonesia,1,East Asia and Oceania,2,Military,2,Obligations,1984,47233000,94123421
376,ISR,Israel,3,Middle East and North Africa,1,Economic,2,Obligations,1984,910000000,1813399818
376,ISR,Israel,3,Middle East and North Africa,2,Military,2,Obligations,1984,1700000000,3387669990
380,ITA,Italy,2,Europe and Eurasia,1,Economic,2,Obligations,1984,10000000,19927470
384,CIV,Cote d'Ivoire,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,153000,304890
388,JAM,Jamaica,6,Western Hemisphere,1,Economic,2,Obligations,1984,110114000,219429347
388,JAM,Jamaica,6,Western Hemisphere,2,Military,2,Obligations,1984,201000,400542
400,JOR,Jordan,3,Middle East and North Africa,1,Economic,2,Obligations,1984,20000000,39854940
400,JOR,Jordan,3,Middle East and North Africa,2,Military,2,Obligations,1984,116776000,232705029
404,KEN,Kenya,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,71702000,142883947
404,KEN,Kenya,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,11500000,22916590
410,KOR,Korea Republic,1,East Asia and Oceania,2,Military,2,Obligations,1984,231766000,461851012
418,LAO,Laos,1,East Asia and Oceania,1,Economic,2,Obligations,1984,1476000,2941294
422,LBN,Lebanon,3,Middle East and North Africa,1,Economic,2,Obligations,1984,28319000,56432603
422,LBN,Lebanon,3,Middle East and North Africa,2,Military,2,Obligations,1984,15490000,30867651
426,LSO,Lesotho,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,22262000,44362533
430,LBR,Liberia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,65968000,131457535
430,LBR,Liberia,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,761000,1516480
450,MDG,Madagascar,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,13777000,27454075
450,MDG,Madagascar,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,50000,99637
454,MWI,Malawi,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,9577000,19084537
454,MWI,Malawi,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,184000,366665
458,MYS,Malaysia,1,East Asia and Oceania,1,Economic,2,Obligations,1984,136000,271013
458,MYS,Malaysia,1,East Asia and Oceania,2,Military,2,Obligations,1984,10860000,21641232
462,MDV,Maldives,4,South and Central Asia,2,Military,2,Obligations,1984,23000,45833
466,MLI,Mali,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,24232000,48288244
466,MLI,Mali,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,144000,286955
478,MRT,Mauritania,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,13959000,27816755
478,MRT,Mauritania,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,74000,147463
480,MUS,Mauritius,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,4804000,9573156
484,MEX,Mexico,6,Western Hemisphere,1,Economic,2,Obligations,1984,8373000,16685270
484,MEX,Mexico,6,Western Hemisphere,2,Military,2,Obligations,1984,160000,318839
504,MAR,Morocco,3,Middle East and North Africa,1,Economic,2,Obligations,1984,83732000,166856694
504,MAR,Morocco,3,Middle East and North Africa,2,Military,2,Obligations,1984,40299000,80305713
508,MOZ,Mozambique,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,18269000,36405495
512,OMN,Oman,3,Middle East and North Africa,1,Economic,2,Obligations,1984,15000000,29891205
512,OMN,Oman,3,Middle East and North Africa,2,Military,2,Obligations,1984,40124000,79956982
524,NPL,Nepal,4,South and Central Asia,1,Economic,2,Obligations,1984,17541000,34954775
524,NPL,Nepal,4,South and Central Asia,2,Military,2,Obligations,1984,108000,215216
558,NIC,Nicaragua,6,Western Hemisphere,1,Economic,2,Obligations,1984,104000,207245
562,NER,Niger,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,29328000,58443284
562,NER,Niger,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,194000,386592
586,PAK,Pakistan,4,South and Central Asia,1,Economic,2,Obligations,1984,307358000,612486748
586,PAK,Pakistan,4,South and Central Asia,2,Military,2,Obligations,1984,300770000,599358531
591,PAN,Panama,6,Western Hemisphere,1,Economic,2,Obligations,1984,12078000,24068396
591,PAN,Panama,6,Western Hemisphere,2,Military,2,Obligations,1984,5453000,10866449
598,PNG,Papua New Guinea,1,East Asia and Oceania,1,Economic,2,Obligations,1984,841000,1675900
598,PNG,Papua New Guinea,1,East Asia and Oceania,2,Military,2,Obligations,1984,44000,87680
600,PRY,Paraguay,6,Western Hemisphere,1,Economic,2,Obligations,1984,2681000,5342553
600,PRY,Paraguay,6,Western Hemisphere,2,Military,2,Obligations,1984,75000,149456
604,PER,Peru,6,Western Hemisphere,1,Economic,2,Obligations,1984,164647000,328099821
604,PER,Peru,6,Western Hemisphere,2,Military,2,Obligations,1984,10685000,21292501
608,PHL,Philippines,1,East Asia and Oceania,1,Economic,2,Obligations,1984,106334000,211896762
608,PHL,Philippines,1,East Asia and Oceania,2,Military,2,Obligations,1984,52203000,104027373
616,POL,Poland,2,Europe and Eurasia,1,Economic,2,Obligations,1984,20886000,41620514
620,PRT,Portugal,2,Europe and Eurasia,1,Economic,2,Obligations,1984,40000000,79709882
620,PRT,Portugal,2,Europe and Eurasia,2,Military,2,Obligations,1984,58093000,115764653
624,GNB,Guinea-Bissau,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,5078000,10119168
624,GNB,Guinea-Bissau,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,13000,25905
646,RWA,Rwanda,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,12794000,25495204
646,RWA,Rwanda,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,2000,3985
659,KNA,St. Kitts and Nevis,6,Western Hemisphere,2,Military,2,Obligations,1984,32000,63767
662,LCA,St. Lucia,6,Western Hemisphere,2,Military,2,Obligations,1984,42000,83695
670,VCT,St. Vincent and Grenadines,6,Western Hemisphere,2,Military,2,Obligations,1984,44000,87680
678,STP,Sao Tome and Principe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,1012000,2016659
686,SEN,Senegal,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,51190000,102008720
686,SEN,Senegal,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,477000,950540
690,SYC,Seychelles,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,2439000,4860309
694,SLE,Sierra Leone,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,8549000,17035993
694,SLE,Sierra Leone,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,40000,79709
702,SGP,Singapore,1,East Asia and Oceania,2,Military,2,Obligations,1984,55000,109601
706,SOM,Somalia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,81656000,162719752
706,SOM,Somalia,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,1023000,2038580
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,47723000,95099867
716,ZWE,Zimbabwe,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,147000,292933
724,ESP,Spain,2,Europe and Eurasia,1,Economic,2,Obligations,1984,12000000,23912964
724,ESP,Spain,2,Europe and Eurasia,2,Military,2,Obligations,1984,402975000,803027243
736,SDF,Sudan (former),5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,197479000,393525693
736,SDF,Sudan (former),5,Sub-Saharan Africa,2,Military,2,Obligations,1984,1447000,2883504
748,SWZ,Swaziland,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,7710000,15364079
748,SWZ,Swaziland,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,50000,99637
764,THA,Thailand,1,East Asia and Oceania,1,Economic,2,Obligations,1984,41839000,83374541
764,THA,Thailand,1,East Asia and Oceania,2,Military,2,Obligations,1984,96210000,191722193
768,TGO,Togo,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,8897000,17729468
768,TGO,Togo,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,31000,61775
776,TON,Tonga,1,East Asia and Oceania,2,Military,2,Obligations,1984,30000,59782
788,TUN,Tunisia,3,Middle East and North Africa,1,Economic,2,Obligations,1984,17676000,35223794
788,TUN,Tunisia,3,Middle East and North Africa,2,Military,2,Obligations,1984,93546000,186413514
792,TUR,Turkey,2,Europe and Eurasia,1,Economic,2,Obligations,1984,139536000,278059951
792,TUR,Turkey,2,Europe and Eurasia,2,Military,2,Obligations,1984,588237000,1172207547
800,UGA,Uganda,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,9143000,18219686
800,UGA,Uganda,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,60000,119564
818,EGY,Egypt,3,Middle East and North Africa,1,Economic,2,Obligations,1984,1104137000,2200265752
818,EGY,Egypt,3,Middle East and North Africa,2,Military,2,Obligations,1984,1366458000,2723005152
834,TZA,Tanzania,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,6462000,12877129
854,BFA,Burkina Faso,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,17693000,35257672
854,BFA,Burkina Faso,5,Sub-Saharan Africa,2,Military,2,Obligations,1984,34000,67753
858,URY,Uruguay,6,Western Hemisphere,1,Economic,2,Obligations,1984,575000,1145829
858,URY,Uruguay,6,Western Hemisphere,2,Military,2,Obligations,1984,98000,195289
862,VEN,Venezuela,6,Western Hemisphere,1,Economic,2,Obligations,1984,389000,775178
862,VEN,Venezuela,6,Western Hemisphere,2,Military,2,Obligations,1984,45000,89673
882,WSM,Samoa,1,East Asia and Oceania,1,Economic,2,Obligations,1984,1138000,2267746
887,YEM,Yemen,3,Middle East and North Africa,1,Economic,2,Obligations,1984,31333000,62438742
887,YEM,Yemen,3,Middle East and North Africa,2,Military,2,Obligations,1984,913000,1819378
890,YUF,Yugoslavia (former),2,Europe and Eurasia,2,Military,2,Obligations,1984,66000,131521
894,ZMB,Zambia,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,36435000,72605737
1002,WLD,World,7,World,1,Economic,2,Obligations,1984,3165241000,6307524672
1002,WLD,World,7,World,2,Military,2,Obligations,1984,51780000,103184441
1006,ASN,Asia Region,7,World,1,Economic,2,Obligations,1984,23333000,46496765
1007,CNA,Central America Region,6,Western Hemisphere,1,Economic,2,Obligations,1984,15458000,30803883
1010,CRN,Caribbean Region,6,Western Hemisphere,1,Economic,2,Obligations,1984,59369000,118307398
1020,LAN,Latin America Region,6,Western Hemisphere,1,Economic,2,Obligations,1984,26315000,52439138
1023,MNS,Middle East and North Africa Region,3,Middle East and North Africa,1,Economic,2,Obligations,1984,21209000,42264171
1027,OCN,Oceania Region,1,East Asia and Oceania,1,Economic,2,Obligations,1984,6345000,12643980
1033,SSN,Sub-Saharan Africa Region,5,Sub-Saharan Africa,1,Economic,2,Obligations,1984,109650000,218504714
24,AGO,Angola,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1060000,2186859
28,ATG,Antigua and Barbuda,6,Western Hemisphere,2,Military,2,Obligations,1983,14000,28883
32,ARG,Argentina,6,Western Hemisphere,1,Economic,2,Obligations,1983,45000,92838
40,AUT,Austria,2,Europe and Eurasia,2,Military,2,Obligations,1983,42000,86649
50,BGD,Bangladesh,4,South and Central Asia,1,Economic,2,Obligations,1983,172326000,355521443
50,BGD,Bangladesh,4,South and Central Asia,2,Military,2,Obligations,1983,197000,406425
52,BRB,Barbados,6,Western Hemisphere,1,Economic,2,Obligations,1983,5000,10315
52,BRB,Barbados,6,Western Hemisphere,2,Military,2,Obligations,1983,52000,107279
64,BTN,Bhutan,4,South and Central Asia,1,Economic,2,Obligations,1983,916000,1889776
68,BOL,Bolivia,6,Western Hemisphere,1,Economic,2,Obligations,1983,63005000,129984031
72,BWA,Botswana,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,13338000,27517292
72,BWA,Botswana,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,5193000,10713547
76,BRA,Brazil,6,Western Hemisphere,1,Economic,2,Obligations,1983,328000,676687
84,BLZ,Belize,6,Western Hemisphere,1,Economic,2,Obligations,1983,17811000,36745425
84,BLZ,Belize,6,Western Hemisphere,2,Military,2,Obligations,1983,48000,99027
104,MMR,Burma (Myanmar),1,East Asia and Oceania,1,Economic,2,Obligations,1983,18794000,38773429
104,MMR,Burma (Myanmar),1,East Asia and Oceania,2,Military,2,Obligations,1983,170000,350722
108,BDI,Burundi,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,7435000,15338959
108,BDI,Burundi,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,39000,80459
116,KHM,Cambodia,1,East Asia and Oceania,1,Economic,2,Obligations,1983,2127000,4388160
120,CMR,Cameroon,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,21640000,44644938
120,CMR,Cameroon,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,2587000,5337174
132,CPV,Cabo Verde,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,4902000,10113192
132,CPV,Cabo Verde,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,4000,8252
140,CAF,Central African Republic,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1515000,3125558
140,CAF,Central African Republic,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,49000,101090
144,LKA,Sri Lanka,4,South and Central Asia,1,Economic,2,Obligations,1983,80339000,165745371
144,LKA,Sri Lanka,4,South and Central Asia,2,Military,2,Obligations,1983,96000,198055
148,TCD,Chad,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,5244000,10818763
148,TCD,Chad,5,Sub-Saharan Africa,2,Military,2,Obligations,1983,23090000,47636398
152,CHL,Chile,6,Western Hemisphere,1,Economic,2,Obligations,1983,2822000,5821996
170,COL,Colombia,6,Western Hemisphere,1,Economic,2,Obligations,1983,3935000,8118199
170,COL,Colombia,6,Western Hemisphere,2,Military,2,Obligations,1983,597000,1231655
174,COM,Comoros,5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,409000,843797
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,1000000,2063074
178,COG,Congo (Brazzaville),5,Sub-Saharan Africa,2,Military,2,Obligations,1983,55000,113469
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,1,Economic,2,Obligations,1983,29943000,61774651
180,COD,Congo (Kinshasa),5,Sub-Saharan Africa,2,Military,2,Obligations,1983,1511000,3117305
188,CRI,Costa Rica,6,Western Hemisphere,1,Economic,2,Obligations,1983,214089000,441681640
188,CRI,Costa Rica,6,Western Hemisphere,2,Military,2,Obligations,1983,123000,253758
